46.3996 	EXP 	window1: blendMode = 'avg'
46.4161 	EXP 	window1: blendMode = 'avg'
46.4326 	EXP 	window1: blendMode = 'avg'
46.4497 	EXP 	window1: blendMode = 'avg'
46.4662 	EXP 	window1: blendMode = 'avg'
46.4827 	EXP 	window1: blendMode = 'avg'
46.4996 	EXP 	window1: blendMode = 'avg'
46.5161 	EXP 	window1: blendMode = 'avg'
46.5328 	EXP 	window1: blendMode = 'avg'
46.5534 	DATA 	Keypress: 1
46.5555 	EXP 	window1: blendMode = 'avg'
46.5707 	EXP 	hand: pos = (-240.0, 240.0)
46.5778 	EXP 	window1: blendMode = 'avg'
46.5875 	EXP 	time_left_label: text = '18'
46.5884 	EXP 	window1: blendMode = 'avg'
46.6053 	EXP 	window1: blendMode = 'avg'
46.6216 	EXP 	window1: blendMode = 'avg'
46.6403 	DATA 	Keypress: 4
46.6414 	EXP 	window1: blendMode = 'avg'
46.6540 	EXP 	hand: pos = (-320.0, 240.0)
46.6551 	EXP 	window1: blendMode = 'avg'
46.6716 	EXP 	window1: blendMode = 'avg'
46.6881 	EXP 	window1: blendMode = 'avg'
46.7089 	EXP 	window1: blendMode = 'avg'
46.7216 	EXP 	window1: blendMode = 'avg'
46.7382 	EXP 	window1: blendMode = 'avg'
46.7548 	EXP 	window1: blendMode = 'avg'
46.7749 	DATA 	Keypress: 1
46.7766 	EXP 	window1: blendMode = 'avg'
46.7874 	EXP 	hand: pos = (-320.0, 320.0)
46.7880 	EXP 	window1: blendMode = 'avg'
46.8048 	EXP 	window1: blendMode = 'avg'
46.8296 	EXP 	window1: blendMode = 'avg'
46.8494 	EXP 	window1: blendMode = 'avg'
46.8693 	DATA 	Keypress: 4
46.8710 	EXP 	window1: blendMode = 'avg'
46.8873 	EXP 	hand: pos = (-400.0, 320.0)
46.8880 	EXP 	window1: blendMode = 'avg'
46.9048 	EXP 	window1: blendMode = 'avg'
46.9215 	EXP 	window1: blendMode = 'avg'
46.9382 	EXP 	window1: blendMode = 'avg'
46.9549 	EXP 	window1: blendMode = 'avg'
46.9739 	DATA 	Keypress: 1
46.9754 	EXP 	window1: blendMode = 'avg'
46.9876 	EXP 	hand: pos = (-400.0, 400.0)
46.9886 	EXP 	window1: blendMode = 'avg'
47.0051 	EXP 	window1: blendMode = 'avg'
47.0216 	EXP 	window1: blendMode = 'avg'
47.0394 	DATA 	Keypress: 4
47.0404 	EXP 	window1: blendMode = 'avg'
47.0540 	EXP 	hand: pos = (-480.0, 400.0)
47.0552 	EXP 	window1: blendMode = 'avg'
47.0718 	EXP 	window1: blendMode = 'avg'
47.0882 	EXP 	window1: blendMode = 'avg'
47.1053 	EXP 	window1: blendMode = 'avg'
47.1217 	EXP 	window1: blendMode = 'avg'
47.1384 	EXP 	window1: blendMode = 'avg'
47.1551 	EXP 	window1: blendMode = 'avg'
47.1716 	EXP 	window1: blendMode = 'avg'
47.1883 	EXP 	window1: blendMode = 'avg'
47.2084 	DATA 	Keypress: 4
47.2103 	EXP 	window1: blendMode = 'avg'
47.2206 	EXP 	hand: pos = (-560.0, 400.0)
47.2216 	EXP 	window1: blendMode = 'avg'
47.2382 	EXP 	window1: blendMode = 'avg'
47.2552 	EXP 	window1: blendMode = 'avg'
47.2718 	EXP 	window1: blendMode = 'avg'
47.2884 	EXP 	window1: blendMode = 'avg'
47.3052 	EXP 	window1: blendMode = 'avg'
47.3218 	EXP 	window1: blendMode = 'avg'
47.3384 	EXP 	window1: blendMode = 'avg'
47.3551 	EXP 	window1: blendMode = 'avg'
47.3884 	EXP 	window1: blendMode = 'avg'
47.4159 	EXP 	window1: blendMode = 'avg'
47.4325 	EXP 	window1: blendMode = 'avg'
47.4496 	EXP 	window1: blendMode = 'avg'
47.4663 	EXP 	window1: blendMode = 'avg'
47.4830 	EXP 	window1: blendMode = 'avg'
47.4996 	EXP 	window1: blendMode = 'avg'
47.5162 	EXP 	window1: blendMode = 'avg'
47.5329 	EXP 	window1: blendMode = 'avg'
47.5496 	EXP 	window1: blendMode = 'avg'
47.5662 	EXP 	window1: blendMode = 'avg'
47.5879 	EXP 	window1: blendMode = 'avg'
47.6040 	EXP 	time_left_label: text = '17'
47.6052 	EXP 	window1: blendMode = 'avg'
47.6215 	EXP 	window1: blendMode = 'avg'
47.6388 	EXP 	window1: blendMode = 'avg'
47.6552 	EXP 	window1: blendMode = 'avg'
47.6718 	EXP 	window1: blendMode = 'avg'
47.6881 	EXP 	window1: blendMode = 'avg'
47.7051 	EXP 	window1: blendMode = 'avg'
47.7217 	EXP 	window1: blendMode = 'avg'
47.7384 	EXP 	window1: blendMode = 'avg'
47.7553 	EXP 	window1: blendMode = 'avg'
47.7743 	DATA 	Keypress: 3
47.7761 	EXP 	window1: blendMode = 'avg'
47.7875 	EXP 	hand: pos = (-560.0, 320.0)
47.7884 	EXP 	window1: blendMode = 'avg'
47.8051 	EXP 	window1: blendMode = 'avg'
47.8217 	EXP 	window1: blendMode = 'avg'
47.8385 	EXP 	window1: blendMode = 'avg'
47.8552 	EXP 	window1: blendMode = 'avg'
47.8749 	DATA 	Keypress: 2
47.8767 	EXP 	window1: blendMode = 'avg'
47.8875 	EXP 	hand: pos = (-480.0, 320.0)
47.8884 	EXP 	window1: blendMode = 'avg'
47.9051 	EXP 	window1: blendMode = 'avg'
47.9217 	EXP 	window1: blendMode = 'avg'
47.9496 	EXP 	window1: blendMode = 'avg'
47.9658 	EXP 	window1: blendMode = 'avg'
47.9848 	DATA 	Keypress: 3
47.9862 	EXP 	window1: blendMode = 'avg'
48.0039 	EXP 	hand: pos = (-480.0, 240.0)
48.0048 	EXP 	window1: blendMode = 'avg'
48.0216 	EXP 	window1: blendMode = 'avg'
48.0379 	EXP 	window1: blendMode = 'avg'
48.0548 	EXP 	window1: blendMode = 'avg'
48.0789 	DATA 	Keypress: 2
48.0810 	EXP 	window1: blendMode = 'avg'
48.0982 	EXP 	hand: pos = (-400.0, 240.0)
48.0991 	EXP 	window1: blendMode = 'avg'
48.1157 	EXP 	window1: blendMode = 'avg'
48.1323 	EXP 	window1: blendMode = 'avg'
48.1492 	EXP 	window1: blendMode = 'avg'
48.1679 	DATA 	Keypress: 3
48.1693 	EXP 	window1: blendMode = 'avg'
48.1873 	EXP 	hand: pos = (-400.0, 160.0)
48.1883 	EXP 	window1: blendMode = 'avg'
48.2049 	EXP 	window1: blendMode = 'avg'
48.2218 	EXP 	window1: blendMode = 'avg'
48.2382 	EXP 	window1: blendMode = 'avg'
48.2550 	EXP 	window1: blendMode = 'avg'
48.2740 	DATA 	Keypress: 2
48.2754 	EXP 	window1: blendMode = 'avg'
48.2876 	EXP 	hand: pos = (-320.0, 160.0)
48.2882 	EXP 	window1: blendMode = 'avg'
48.3051 	EXP 	window1: blendMode = 'avg'
48.3217 	EXP 	window1: blendMode = 'avg'
48.3404 	DATA 	Keypress: 3
48.3415 	EXP 	window1: blendMode = 'avg'
48.3539 	EXP 	hand: pos = (-320.0, 80.0)
48.3550 	EXP 	window1: blendMode = 'avg'
48.3884 	EXP 	window1: blendMode = 'avg'
48.4157 	EXP 	window1: blendMode = 'avg'
48.4323 	EXP 	window1: blendMode = 'avg'
48.4496 	EXP 	window1: blendMode = 'avg'
48.4547 	DATA 	Keypress: 2
48.4717 	EXP 	window1: blendMode = 'avg'
48.4875 	EXP 	hand: pos = (-240.0, 80.0)
48.4884 	EXP 	window1: blendMode = 'avg'
48.5051 	EXP 	window1: blendMode = 'avg'
48.5217 	EXP 	window1: blendMode = 'avg'
48.5407 	DATA 	Keypress: 3
48.5423 	EXP 	window1: blendMode = 'avg'
48.5539 	EXP 	hand: pos = (-240.0, 0.0)
48.5552 	EXP 	window1: blendMode = 'avg'
48.5797 	EXP 	window1: blendMode = 'avg'
48.5982 	EXP 	time_left_label: text = '16'
48.5995 	EXP 	window1: blendMode = 'avg'
48.6160 	EXP 	window1: blendMode = 'avg'
48.6342 	DATA 	Keypress: 2
48.6352 	EXP 	window1: blendMode = 'avg'
48.6482 	EXP 	hand: pos = (-160.0, 0.0)
48.6495 	EXP 	window1: blendMode = 'avg'
48.6660 	EXP 	window1: blendMode = 'avg'
48.6826 	EXP 	window1: blendMode = 'avg'
48.6995 	EXP 	window1: blendMode = 'avg'
48.7180 	DATA 	Keypress: 3
48.7194 	EXP 	window1: blendMode = 'avg'
48.7375 	EXP 	hand: pos = (-160.0, -80.0)
48.7384 	EXP 	window1: blendMode = 'avg'
48.7551 	EXP 	window1: blendMode = 'avg'
48.7717 	EXP 	window1: blendMode = 'avg'
48.7884 	EXP 	window1: blendMode = 'avg'
48.8083 	DATA 	Keypress: 2
48.8102 	EXP 	window1: blendMode = 'avg'
48.8206 	EXP 	hand: pos = (-80.0, -80.0)
48.8214 	EXP 	window1: blendMode = 'avg'
48.8383 	EXP 	window1: blendMode = 'avg'
48.8553 	EXP 	window1: blendMode = 'avg'
48.8740 	DATA 	Keypress: 3
48.8754 	EXP 	window1: blendMode = 'avg'
48.8875 	EXP 	hand: pos = (-80.0, -160.0)
48.8883 	EXP 	window1: blendMode = 'avg'
48.9051 	EXP 	window1: blendMode = 'avg'
48.9216 	EXP 	window1: blendMode = 'avg'
48.9384 	EXP 	window1: blendMode = 'avg'
48.9551 	EXP 	window1: blendMode = 'avg'
48.9738 	DATA 	Keypress: 2
48.9754 	EXP 	window1: blendMode = 'avg'
48.9875 	EXP 	hand: pos = (0.0, -160.0)
48.9884 	EXP 	window1: blendMode = 'avg'
49.0083 	DATA 	Keypress: 3
49.0104 	EXP 	window1: blendMode = 'avg'
49.0206 	EXP 	hand: pos = (0.0, -240.0)
49.0214 	EXP 	window1: blendMode = 'avg'
49.0383 	EXP 	window1: blendMode = 'avg'
49.0552 	EXP 	window1: blendMode = 'avg'
49.0715 	EXP 	window1: blendMode = 'avg'
49.0885 	EXP 	window1: blendMode = 'avg'
49.1075 	DATA 	Keypress: 2
49.1091 	EXP 	window1: blendMode = 'avg'
49.1207 	EXP 	hand: pos = (80.0, -240.0)
49.1216 	EXP 	window1: blendMode = 'avg'
49.1386 	EXP 	window1: blendMode = 'avg'
49.1553 	EXP 	window1: blendMode = 'avg'
49.1738 	DATA 	Keypress: 3
49.1754 	EXP 	window1: blendMode = 'avg'
49.1873 	EXP 	hand: pos = (80.0, -320.0)
49.1919 	EXP 	window1: blendMode = 'avg'
49.2048 	EXP 	window1: blendMode = 'avg'
49.2214 	EXP 	window1: blendMode = 'avg'
49.2379 	EXP 	window1: blendMode = 'avg'
49.2580 	DATA 	Keypress: 2
49.2597 	EXP 	window1: blendMode = 'avg'
49.2706 	EXP 	hand: pos = (160.0, -320.0)
49.2715 	EXP 	window1: blendMode = 'avg'
49.2881 	EXP 	window1: blendMode = 'avg'
49.3095 	EXP 	window1: blendMode = 'avg'
49.3214 	EXP 	window1: blendMode = 'avg'
49.3402 	DATA 	Keypress: 3
49.3415 	EXP 	window1: blendMode = 'avg'
49.3540 	EXP 	hand: pos = (160.0, -400.0)
49.3548 	EXP 	window1: blendMode = 'avg'
49.3717 	EXP 	window1: blendMode = 'avg'
49.3989 	EXP 	window1: blendMode = 'avg'
49.4156 	EXP 	window1: blendMode = 'avg'
49.4323 	EXP 	window1: blendMode = 'avg'
49.4526 	DATA 	Keypress: 2
49.4543 	EXP 	window1: blendMode = 'avg'
49.4706 	EXP 	hand: pos = (240.0, -400.0)
49.4716 	EXP 	window1: blendMode = 'avg'
49.4884 	EXP 	window1: blendMode = 'avg'
49.5052 	EXP 	window1: blendMode = 'avg'
49.5216 	EXP 	window1: blendMode = 'avg'
49.5383 	EXP 	window1: blendMode = 'avg'
49.5552 	EXP 	window1: blendMode = 'avg'
49.5800 	EXP 	window1: blendMode = 'avg'
49.5980 	EXP 	time_left_label: text = '15'
49.5993 	EXP 	window1: blendMode = 'avg'
49.6159 	EXP 	window1: blendMode = 'avg'
49.6324 	EXP 	window1: blendMode = 'avg'
49.6493 	EXP 	window1: blendMode = 'avg'
49.6659 	EXP 	window1: blendMode = 'avg'
49.6824 	EXP 	window1: blendMode = 'avg'
49.6993 	EXP 	window1: blendMode = 'avg'
49.7156 	EXP 	window1: blendMode = 'avg'
49.7324 	EXP 	window1: blendMode = 'avg'
49.7493 	EXP 	window1: blendMode = 'avg'
49.7659 	EXP 	window1: blendMode = 'avg'
49.7822 	EXP 	window1: blendMode = 'avg'
49.7992 	EXP 	window1: blendMode = 'avg'
49.8159 	EXP 	window1: blendMode = 'avg'
49.8325 	EXP 	window1: blendMode = 'avg'
49.8493 	EXP 	window1: blendMode = 'avg'
49.8656 	EXP 	window1: blendMode = 'avg'
49.8821 	EXP 	window1: blendMode = 'avg'
49.8993 	EXP 	window1: blendMode = 'avg'
49.9158 	EXP 	window1: blendMode = 'avg'
49.9324 	EXP 	window1: blendMode = 'avg'
49.9493 	EXP 	window1: blendMode = 'avg'
49.9658 	EXP 	window1: blendMode = 'avg'
49.9820 	EXP 	window1: blendMode = 'avg'
49.9992 	EXP 	window1: blendMode = 'avg'
50.0156 	EXP 	window1: blendMode = 'avg'
50.0343 	DATA 	Keypress: 1
50.0355 	EXP 	window1: blendMode = 'avg'
50.0480 	EXP 	hand: pos = (240.0, -320.0)
50.0493 	EXP 	window1: blendMode = 'avg'
50.0658 	EXP 	window1: blendMode = 'avg'
50.0824 	EXP 	window1: blendMode = 'avg'
50.0992 	EXP 	window1: blendMode = 'avg'
50.1159 	EXP 	window1: blendMode = 'avg'
50.1324 	EXP 	window1: blendMode = 'avg'
50.1492 	EXP 	window1: blendMode = 'avg'
50.1683 	DATA 	Keypress: 2
50.1697 	EXP 	window1: blendMode = 'avg'
50.1875 	EXP 	hand: pos = (320.0, -320.0)
50.1884 	EXP 	window1: blendMode = 'avg'
