38.172757	0.48329	1
57.506839	0.033556	1
57.983257	1.207056	1
73.356903	0.741686	1
75.723528	1.966644	1
92.746618	0.566431	1
94.346273	0.083498	1
94.546345	0.643955	1
112.760838	0.233528	1
131.675384	0.46666	1
168.855626	1.500066	1
185.638821	0.166628	1
224.071488	0.099997	1
261.087837	1.939584	1
278.742325	0.245352	1
279.94207	1.645516	1
