44.1189 	EXP 	window1: blendMode = 'avg'
44.1354 	EXP 	window1: blendMode = 'avg'
44.1525 	EXP 	window1: blendMode = 'avg'
44.1688 	EXP 	window1: blendMode = 'avg'
44.1853 	EXP 	window1: blendMode = 'avg'
44.2022 	EXP 	window1: blendMode = 'avg'
44.2188 	EXP 	window1: blendMode = 'avg'
44.2354 	EXP 	window1: blendMode = 'avg'
44.2522 	EXP 	window1: blendMode = 'avg'
44.2685 	EXP 	window1: blendMode = 'avg'
44.2854 	EXP 	window1: blendMode = 'avg'
44.3022 	EXP 	window1: blendMode = 'avg'
44.3187 	EXP 	window1: blendMode = 'avg'
44.3353 	EXP 	window1: blendMode = 'avg'
44.3522 	EXP 	window1: blendMode = 'avg'
44.3688 	EXP 	window1: blendMode = 'avg'
44.3854 	EXP 	window1: blendMode = 'avg'
44.4022 	EXP 	window1: blendMode = 'avg'
44.4187 	EXP 	window1: blendMode = 'avg'
44.4353 	EXP 	window1: blendMode = 'avg'
44.4521 	EXP 	window1: blendMode = 'avg'
44.4686 	EXP 	window1: blendMode = 'avg'
44.4858 	EXP 	window1: blendMode = 'avg'
44.5022 	EXP 	window1: blendMode = 'avg'
44.5188 	EXP 	window1: blendMode = 'avg'
44.5354 	EXP 	window1: blendMode = 'avg'
44.5522 	EXP 	window1: blendMode = 'avg'
44.5688 	EXP 	window1: blendMode = 'avg'
44.5853 	EXP 	window1: blendMode = 'avg'
44.6021 	EXP 	window1: blendMode = 'avg'
44.6187 	EXP 	window1: blendMode = 'avg'
44.6354 	EXP 	window1: blendMode = 'avg'
44.6524 	EXP 	window1: blendMode = 'avg'
44.6687 	EXP 	window1: blendMode = 'avg'
44.6852 	EXP 	window1: blendMode = 'avg'
44.7021 	EXP 	window1: blendMode = 'avg'
44.7187 	EXP 	window1: blendMode = 'avg'
44.7352 	EXP 	window1: blendMode = 'avg'
44.7521 	EXP 	window1: blendMode = 'avg'
44.7687 	EXP 	window1: blendMode = 'avg'
44.7853 	EXP 	window1: blendMode = 'avg'
44.8022 	EXP 	window1: blendMode = 'avg'
44.8186 	EXP 	window1: blendMode = 'avg'
44.8352 	EXP 	window1: blendMode = 'avg'
44.8637 	EXP 	window1: blendMode = 'avg'
44.8771 	EXP 	time_left_label: text = '19'
44.8780 	EXP 	window1: blendMode = 'avg'
44.8951 	EXP 	window1: blendMode = 'avg'
44.9116 	EXP 	window1: blendMode = 'avg'
44.9283 	EXP 	window1: blendMode = 'avg'
44.9448 	EXP 	window1: blendMode = 'avg'
44.9616 	EXP 	window1: blendMode = 'avg'
44.9781 	EXP 	window1: blendMode = 'avg'
44.9948 	EXP 	window1: blendMode = 'avg'
45.0117 	EXP 	window1: blendMode = 'avg'
45.0284 	EXP 	window1: blendMode = 'avg'
45.0450 	EXP 	window1: blendMode = 'avg'
45.0665 	EXP 	window1: blendMode = 'avg'
45.0849 	EXP 	window1: blendMode = 'avg'
45.1017 	EXP 	window1: blendMode = 'avg'
45.1183 	EXP 	window1: blendMode = 'avg'
45.1351 	EXP 	window1: blendMode = 'avg'
45.1516 	EXP 	window1: blendMode = 'avg'
45.1683 	EXP 	window1: blendMode = 'avg'
45.1866 	EXP 	window1: blendMode = 'avg'
45.2017 	EXP 	window1: blendMode = 'avg'
45.2183 	EXP 	window1: blendMode = 'avg'
45.2349 	EXP 	window1: blendMode = 'avg'
45.2516 	EXP 	window1: blendMode = 'avg'
45.2683 	EXP 	window1: blendMode = 'avg'
45.2853 	EXP 	window1: blendMode = 'avg'
45.3022 	EXP 	window1: blendMode = 'avg'
45.3186 	EXP 	window1: blendMode = 'avg'
45.3350 	EXP 	window1: blendMode = 'avg'
45.3521 	EXP 	window1: blendMode = 'avg'
45.3688 	EXP 	window1: blendMode = 'avg'
45.3853 	EXP 	window1: blendMode = 'avg'
45.4021 	EXP 	window1: blendMode = 'avg'
45.4186 	EXP 	window1: blendMode = 'avg'
45.4353 	EXP 	window1: blendMode = 'avg'
45.4521 	EXP 	window1: blendMode = 'avg'
45.4686 	EXP 	window1: blendMode = 'avg'
45.4851 	EXP 	window1: blendMode = 'avg'
45.5021 	EXP 	window1: blendMode = 'avg'
45.5186 	EXP 	window1: blendMode = 'avg'
45.5352 	EXP 	window1: blendMode = 'avg'
45.5521 	EXP 	window1: blendMode = 'avg'
45.5689 	EXP 	window1: blendMode = 'avg'
45.5851 	EXP 	window1: blendMode = 'avg'
45.6020 	EXP 	window1: blendMode = 'avg'
45.6186 	EXP 	window1: blendMode = 'avg'
45.6352 	EXP 	window1: blendMode = 'avg'
45.6520 	EXP 	window1: blendMode = 'avg'
45.6686 	EXP 	window1: blendMode = 'avg'
45.6853 	EXP 	window1: blendMode = 'avg'
45.7020 	EXP 	window1: blendMode = 'avg'
45.7186 	EXP 	window1: blendMode = 'avg'
45.7352 	EXP 	window1: blendMode = 'avg'
45.7520 	EXP 	window1: blendMode = 'avg'
45.7686 	EXP 	window1: blendMode = 'avg'
45.7852 	EXP 	window1: blendMode = 'avg'
45.8020 	EXP 	window1: blendMode = 'avg'
45.8186 	EXP 	window1: blendMode = 'avg'
45.8353 	EXP 	window1: blendMode = 'avg'
45.8620 	EXP 	window1: blendMode = 'avg'
45.8771 	EXP 	time_left_label: text = '18'
45.8783 	EXP 	window1: blendMode = 'avg'
45.8949 	EXP 	window1: blendMode = 'avg'
45.9116 	EXP 	window1: blendMode = 'avg'
45.9283 	EXP 	window1: blendMode = 'avg'
45.9449 	EXP 	window1: blendMode = 'avg'
45.9615 	EXP 	window1: blendMode = 'avg'
45.9781 	EXP 	window1: blendMode = 'avg'
45.9950 	EXP 	window1: blendMode = 'avg'
46.0116 	EXP 	window1: blendMode = 'avg'
46.0283 	EXP 	window1: blendMode = 'avg'
46.0448 	EXP 	window1: blendMode = 'avg'
46.0617 	EXP 	window1: blendMode = 'avg'
46.0782 	EXP 	window1: blendMode = 'avg'
46.0948 	EXP 	window1: blendMode = 'avg'
46.1117 	EXP 	window1: blendMode = 'avg'
46.1282 	EXP 	window1: blendMode = 'avg'
46.1449 	EXP 	window1: blendMode = 'avg'
46.1618 	EXP 	window1: blendMode = 'avg'
46.1783 	EXP 	window1: blendMode = 'avg'
46.1948 	EXP 	window1: blendMode = 'avg'
46.2117 	EXP 	window1: blendMode = 'avg'
46.2283 	EXP 	window1: blendMode = 'avg'
46.2448 	EXP 	window1: blendMode = 'avg'
46.2615 	EXP 	window1: blendMode = 'avg'
46.2780 	EXP 	window1: blendMode = 'avg'
46.2976 	EXP 	window1: blendMode = 'avg'
46.3113 	EXP 	window1: blendMode = 'avg'
46.3280 	EXP 	window1: blendMode = 'avg'
46.3445 	EXP 	window1: blendMode = 'avg'
46.3615 	EXP 	window1: blendMode = 'avg'
46.3779 	EXP 	window1: blendMode = 'avg'
46.3946 	EXP 	window1: blendMode = 'avg'
46.4143 	EXP 	window1: blendMode = 'avg'
46.4280 	EXP 	window1: blendMode = 'avg'
46.4444 	EXP 	window1: blendMode = 'avg'
46.4612 	EXP 	window1: blendMode = 'avg'
46.4779 	EXP 	window1: blendMode = 'avg'
46.4944 	EXP 	window1: blendMode = 'avg'
46.5113 	EXP 	window1: blendMode = 'avg'
46.5279 	EXP 	window1: blendMode = 'avg'
46.5449 	EXP 	window1: blendMode = 'avg'
46.5617 	EXP 	window1: blendMode = 'avg'
46.5780 	EXP 	window1: blendMode = 'avg'
46.5949 	EXP 	window1: blendMode = 'avg'
46.6116 	EXP 	window1: blendMode = 'avg'
46.6279 	EXP 	window1: blendMode = 'avg'
46.6450 	EXP 	window1: blendMode = 'avg'
46.6618 	EXP 	window1: blendMode = 'avg'
46.6782 	EXP 	window1: blendMode = 'avg'
46.6951 	EXP 	window1: blendMode = 'avg'
46.7010 	DATA 	Keypress: 3
46.7189 	EXP 	window1: blendMode = 'avg'
46.7343 	EXP 	hand: pos = (0.0, -80.0)
46.7351 	EXP 	window1: blendMode = 'avg'
46.7520 	EXP 	window1: blendMode = 'avg'
46.7686 	EXP 	window1: blendMode = 'avg'
46.7850 	EXP 	window1: blendMode = 'avg'
46.8019 	EXP 	window1: blendMode = 'avg'
46.8185 	EXP 	window1: blendMode = 'avg'
46.8351 	EXP 	window1: blendMode = 'avg'
46.8616 	EXP 	window1: blendMode = 'avg'
46.8771 	EXP 	time_left_label: text = '17'
46.8779 	EXP 	window1: blendMode = 'avg'
46.8948 	EXP 	window1: blendMode = 'avg'
46.9116 	EXP 	window1: blendMode = 'avg'
46.9281 	EXP 	window1: blendMode = 'avg'
46.9449 	EXP 	window1: blendMode = 'avg'
46.9616 	EXP 	window1: blendMode = 'avg'
46.9782 	EXP 	window1: blendMode = 'avg'
46.9947 	EXP 	window1: blendMode = 'avg'
47.0116 	EXP 	window1: blendMode = 'avg'
47.0280 	EXP 	window1: blendMode = 'avg'
47.0471 	DATA 	Keypress: 2
47.0489 	EXP 	window1: blendMode = 'avg'
47.0673 	EXP 	hand: pos = (80.0, -80.0)
47.0685 	EXP 	window1: blendMode = 'avg'
47.0845 	EXP 	window1: blendMode = 'avg'
47.1020 	EXP 	window1: blendMode = 'avg'
47.1184 	EXP 	window1: blendMode = 'avg'
47.1351 	EXP 	window1: blendMode = 'avg'
47.1519 	EXP 	window1: blendMode = 'avg'
47.1684 	EXP 	window1: blendMode = 'avg'
47.1850 	EXP 	window1: blendMode = 'avg'
47.2019 	EXP 	window1: blendMode = 'avg'
47.2185 	EXP 	window1: blendMode = 'avg'
47.2350 	EXP 	window1: blendMode = 'avg'
47.2554 	DATA 	Keypress: 1
47.2574 	EXP 	window1: blendMode = 'avg'
47.2673 	EXP 	hand: pos = (80.0, 0.0)
47.2681 	EXP 	window1: blendMode = 'avg'
47.2851 	EXP 	window1: blendMode = 'avg'
47.3018 	EXP 	window1: blendMode = 'avg'
47.3184 	EXP 	window1: blendMode = 'avg'
47.3350 	EXP 	window1: blendMode = 'avg'
47.3519 	EXP 	window1: blendMode = 'avg'
47.3686 	EXP 	window1: blendMode = 'avg'
47.3850 	EXP 	window1: blendMode = 'avg'
47.4053 	DATA 	Keypress: 4
47.4073 	EXP 	window1: blendMode = 'avg'
47.4173 	EXP 	hand: pos = (0.0, 0.0)
47.4181 	EXP 	window1: blendMode = 'avg'
47.4348 	EXP 	window1: blendMode = 'avg'
47.4519 	EXP 	window1: blendMode = 'avg'
47.4684 	EXP 	window1: blendMode = 'avg'
47.4848 	EXP 	window1: blendMode = 'avg'
47.5019 	EXP 	window1: blendMode = 'avg'
47.5185 	EXP 	window1: blendMode = 'avg'
47.5360 	EXP 	window1: blendMode = 'avg'
47.5516 	EXP 	window1: blendMode = 'avg'
47.5681 	EXP 	window1: blendMode = 'avg'
47.5846 	EXP 	window1: blendMode = 'avg'
47.6014 	EXP 	window1: blendMode = 'avg'
47.6180 	EXP 	window1: blendMode = 'avg'
47.6348 	EXP 	window1: blendMode = 'avg'
47.6526 	EXP 	window1: blendMode = 'avg'
47.6711 	DATA 	Keypress: 4
47.6727 	EXP 	window1: blendMode = 'avg'
47.6840 	EXP 	hand: pos = (-80.0, 0.0)
47.6846 	EXP 	window1: blendMode = 'avg'
47.7014 	EXP 	window1: blendMode = 'avg'
47.7181 	EXP 	window1: blendMode = 'avg'
47.7349 	EXP 	window1: blendMode = 'avg'
47.7515 	EXP 	window1: blendMode = 'avg'
47.7681 	EXP 	window1: blendMode = 'avg'
47.7849 	EXP 	window1: blendMode = 'avg'
47.8017 	EXP 	window1: blendMode = 'avg'
47.8184 	EXP 	window1: blendMode = 'avg'
47.8381 	DATA 	Keypress: 3
47.8396 	EXP 	window1: blendMode = 'avg'
47.8506 	EXP 	hand: pos = (-80.0, -80.0)
47.8603 	EXP 	window1: blendMode = 'avg'
47.8771 	EXP 	time_left_label: text = '16'
47.8779 	EXP 	window1: blendMode = 'avg'
47.8948 	EXP 	window1: blendMode = 'avg'
47.9117 	EXP 	window1: blendMode = 'avg'
47.9311 	DATA 	Keypress: 4
47.9326 	EXP 	window1: blendMode = 'avg'
47.9506 	EXP 	hand: pos = (-160.0, -80.0)
47.9518 	EXP 	window1: blendMode = 'avg'
47.9682 	EXP 	window1: blendMode = 'avg'
47.9847 	EXP 	window1: blendMode = 'avg'
48.0019 	EXP 	window1: blendMode = 'avg'
48.0187 	EXP 	window1: blendMode = 'avg'
48.0350 	EXP 	window1: blendMode = 'avg'
48.0518 	EXP 	window1: blendMode = 'avg'
48.0684 	EXP 	window1: blendMode = 'avg'
48.0873 	DATA 	Keypress: 1
48.0887 	EXP 	window1: blendMode = 'avg'
48.1005 	EXP 	hand: pos = (-160.0, 0.0)
48.1018 	EXP 	window1: blendMode = 'avg'
48.1184 	EXP 	window1: blendMode = 'avg'
48.1351 	EXP 	window1: blendMode = 'avg'
48.1518 	EXP 	window1: blendMode = 'avg'
48.1684 	EXP 	window1: blendMode = 'avg'
48.1868 	DATA 	Keypress: 4
48.1880 	EXP 	window1: blendMode = 'avg'
48.2005 	EXP 	hand: pos = (-240.0, 0.0)
48.2017 	EXP 	window1: blendMode = 'avg'
48.2183 	EXP 	window1: blendMode = 'avg'
48.2350 	EXP 	window1: blendMode = 'avg'
48.2517 	EXP 	window1: blendMode = 'avg'
48.2683 	EXP 	window1: blendMode = 'avg'
48.2849 	EXP 	window1: blendMode = 'avg'
48.3017 	EXP 	window1: blendMode = 'avg'
48.3183 	EXP 	window1: blendMode = 'avg'
48.3518 	EXP 	window1: blendMode = 'avg'
48.3709 	DATA 	Keypress: 1
48.3724 	EXP 	window1: blendMode = 'avg'
48.3841 	EXP 	hand: pos = (-240.0, 80.0)
48.3851 	EXP 	window1: blendMode = 'avg'
48.4020 	EXP 	window1: blendMode = 'avg'
48.4186 	EXP 	window1: blendMode = 'avg'
48.4364 	DATA 	Keypress: 4
48.4374 	EXP 	window1: blendMode = 'avg'
48.4507 	EXP 	hand: pos = (-320.0, 80.0)
48.4518 	EXP 	window1: blendMode = 'avg'
48.4683 	EXP 	window1: blendMode = 'avg'
48.4847 	EXP 	window1: blendMode = 'avg'
48.5017 	EXP 	window1: blendMode = 'avg'
48.5185 	EXP 	window1: blendMode = 'avg'
48.5348 	EXP 	window1: blendMode = 'avg'
48.5517 	EXP 	window1: blendMode = 'avg'
48.5683 	EXP 	window1: blendMode = 'avg'
48.5849 	EXP 	window1: blendMode = 'avg'
48.6017 	EXP 	window1: blendMode = 'avg'
48.6183 	EXP 	window1: blendMode = 'avg'
48.6348 	EXP 	window1: blendMode = 'avg'
48.6517 	EXP 	window1: blendMode = 'avg'
48.6683 	EXP 	window1: blendMode = 'avg'
48.6848 	EXP 	window1: blendMode = 'avg'
48.7017 	EXP 	window1: blendMode = 'avg'
48.7184 	EXP 	window1: blendMode = 'avg'
48.7361 	DATA 	Keypress: 3
48.7371 	EXP 	window1: blendMode = 'avg'
48.7575 	EXP 	hand: pos = (-320.0, 0.0)
48.7617 	EXP 	window1: blendMode = 'avg'
48.7781 	EXP 	window1: blendMode = 'avg'
48.7944 	EXP 	window1: blendMode = 'avg'
48.8112 	EXP 	window1: blendMode = 'avg'
48.8278 	EXP 	window1: blendMode = 'avg'
48.8446 	EXP 	window1: blendMode = 'avg'
48.8695 	EXP 	window1: blendMode = 'avg'
48.8840 	EXP 	time_left_label: text = '15'
48.8870 	EXP 	window1: blendMode = 'avg'
48.9013 	EXP 	window1: blendMode = 'avg'
48.9180 	EXP 	window1: blendMode = 'avg'
48.9345 	EXP 	window1: blendMode = 'avg'
48.9512 	EXP 	window1: blendMode = 'avg'
48.9680 	EXP 	window1: blendMode = 'avg'
48.9848 	EXP 	window1: blendMode = 'avg'
49.0018 	EXP 	window1: blendMode = 'avg'
49.0180 	EXP 	window1: blendMode = 'avg'
49.0346 	EXP 	window1: blendMode = 'avg'
49.0518 	EXP 	window1: blendMode = 'avg'
49.0682 	EXP 	window1: blendMode = 'avg'
49.0875 	DATA 	Keypress: 2
49.0887 	EXP 	window1: blendMode = 'avg'
49.1004 	EXP 	hand: pos = (-240.0, 0.0)
49.1017 	EXP 	window1: blendMode = 'avg'
49.1182 	EXP 	window1: blendMode = 'avg'
49.1348 	EXP 	window1: blendMode = 'avg'
49.1517 	EXP 	window1: blendMode = 'avg'
49.1685 	EXP 	window1: blendMode = 'avg'
49.1848 	EXP 	window1: blendMode = 'avg'
49.2017 	EXP 	window1: blendMode = 'avg'
49.2184 	EXP 	window1: blendMode = 'avg'
49.2349 	EXP 	window1: blendMode = 'avg'
49.2517 	EXP 	window1: blendMode = 'avg'
49.2682 	EXP 	window1: blendMode = 'avg'
49.2849 	EXP 	window1: blendMode = 'avg'
49.3016 	EXP 	window1: blendMode = 'avg'
49.3182 	EXP 	window1: blendMode = 'avg'
49.3347 	EXP 	window1: blendMode = 'avg'
49.3516 	EXP 	window1: blendMode = 'avg'
49.3682 	EXP 	window1: blendMode = 'avg'
49.3849 	EXP 	window1: blendMode = 'avg'
49.4051 	DATA 	Keypress: 3
49.4068 	EXP 	window1: blendMode = 'avg'
49.4171 	EXP 	hand: pos = (-240.0, -80.0)
49.4183 	EXP 	window1: blendMode = 'avg'
49.4349 	EXP 	window1: blendMode = 'avg'
49.4515 	EXP 	window1: blendMode = 'avg'
49.4682 	EXP 	window1: blendMode = 'avg'
49.4849 	EXP 	window1: blendMode = 'avg'
49.5016 	EXP 	window1: blendMode = 'avg'
49.5182 	EXP 	window1: blendMode = 'avg'
49.5346 	EXP 	window1: blendMode = 'avg'
49.5518 	EXP 	window1: blendMode = 'avg'
49.5682 	EXP 	window1: blendMode = 'avg'
49.5846 	EXP 	window1: blendMode = 'avg'
49.6017 	EXP 	window1: blendMode = 'avg'
49.6181 	EXP 	window1: blendMode = 'avg'
49.6347 	EXP 	window1: blendMode = 'avg'
49.6516 	EXP 	window1: blendMode = 'avg'
49.6681 	EXP 	window1: blendMode = 'avg'
49.6847 	EXP 	window1: blendMode = 'avg'
49.7016 	EXP 	window1: blendMode = 'avg'
49.7181 	EXP 	window1: blendMode = 'avg'
49.7347 	EXP 	window1: blendMode = 'avg'
49.7516 	EXP 	window1: blendMode = 'avg'
49.7712 	DATA 	Keypress: 2
49.7730 	EXP 	window1: blendMode = 'avg'
49.7840 	EXP 	hand: pos = (-160.0, -80.0)
49.7848 	EXP 	window1: blendMode = 'avg'
49.8015 	EXP 	window1: blendMode = 'avg'
49.8185 	EXP 	window1: blendMode = 'avg'
49.8347 	EXP 	window1: blendMode = 'avg'
49.8515 	EXP 	window1: blendMode = 'avg'
49.8753 	EXP 	window1: blendMode = 'avg'
49.8837 	EXP 	time_left_label: text = '14'
49.8843 	EXP 	window1: blendMode = 'avg'
49.9015 	EXP 	window1: blendMode = 'avg'
49.9182 	EXP 	window1: blendMode = 'avg'
49.9347 	EXP 	window1: blendMode = 'avg'
49.9515 	EXP 	window1: blendMode = 'avg'
49.9681 	EXP 	window1: blendMode = 'avg'
49.9932 	EXP 	window1: blendMode = 'avg'
50.0113 	EXP 	window1: blendMode = 'avg'
50.0279 	EXP 	window1: blendMode = 'avg'
50.0445 	EXP 	window1: blendMode = 'avg'
