169	66444.993818
170	66445.793802
171	66446.593665
172	66447.393620
173	66448.193484
174	66448.993931
175	66449.809958
176	66450.609893
177	66451.409794
178	66452.209671
179	66453.009588
180	66453.809518
181	66454.609396
182	66455.409316
183	66456.209276
184	66457.009473
185	66457.809046
186	66458.609018
187	66459.408863
188	66460.208794
189	66461.008753
190	66461.808595
191	66462.608512
192	66463.408425
193	66464.208413
194	66465.008276
195	66465.808162
196	66466.608080
197	66467.408032
198	66468.207922
199	66469.007804
200	66469.807729
201	66470.607617
202	66471.407526
203	66472.207466
204	66473.007361
205	66473.808026
206	66474.607207
207	66475.407126
208	66476.207000
209	66477.007442
210	66477.806886
211	66478.606777
212	66479.406690
213	66480.206608
214	66481.006460
215	66481.806528
216	66482.606271
217	66483.406310
218	66484.206132
219	66485.005994
220	66485.805907
221	66486.605820
222	66487.405726
223	66488.205688
224	66489.005554
225	66489.805438
226	66490.605404
227	66491.405289
228	66492.205182
229	66493.005084
230	66493.805017
231	66494.604924
232	66495.404848
233	66496.204692
234	66497.004789
235	66497.804562
236	66498.604417
237	66499.404467
238	66500.204336
239	66501.004201
240	66501.804201
241	66502.604252
242	66503.409288
243	66504.204253
244	66505.004319
245	66505.804280
246	66506.604304
247	66507.404360
248	66508.204249
249	66509.004288
250	66509.804259
251	66510.604240
252	66511.404288
253	66512.204241
254	66513.004240
255	66513.804226
256	66514.604205
257	66515.404258
258	66516.204207
259	66517.004447
260	66517.804162
261	66518.604194
262	66519.404131
263	66520.204245
264	66521.004207
265	66521.820827
266	66522.604099
267	66523.404083
268	66524.204091
269	66525.004091
270	66525.804082
271	66526.604093
272	66527.404032
273	66528.204105
274	66529.004071
275	66529.804084
276	66530.604074
277	66531.404019
278	66532.204001
279	66533.003942
280	66533.804003
281	66534.603982
282	66535.417081
283	66536.203957
284	66537.004205
285	66537.803906
286	66538.587326
287	66539.403912
288	66540.203898
289	66541.003801
290	66541.803871
291	66542.603948
292	66543.403872
293	66544.203801
294	66545.003831
295	66545.803792
296	66546.608133
297	66547.403790
298	66548.203796
299	66549.003793
300	66549.804051
301	66550.598714
302	66551.403798
303	66552.198555
304	66553.015338
305	66553.803686
306	66554.603664
307	66555.403663
308	66556.203699
309	66557.003983
310	66557.803649
311	66558.603624
312	66559.403634
313	66560.220374
314	66561.003659
315	66561.797442
316	66562.597323
317	66563.403577
318	66564.203567
319	66565.003563
320	66565.803545
321	66566.596892
322	66567.403511
323	66568.196741
324	66569.003502
325	66569.803538
326	66570.603452
327	66571.403449
328	66572.203418
329	66572.996200
330	66573.803447
331	66574.596015
332	66575.395951
333	66576.203408
334	66577.003882
335	66577.803380
336	66578.595576
337	66579.395501
338	66580.195402
339	66581.003334
340	66581.795217
341	66582.595129
342	66583.403304
343	66584.203297
344	66584.994837
345	66585.803284
346	66586.594678
347	66587.403230
348	66588.194516
349	66588.994427
350	66589.803236
351	66590.594281
352	66591.403223
353	66592.203185
354	66593.003193
355	66593.803226
356	66594.593888
357	66595.393759
358	66596.193726
359	66596.993584
360	66597.793483
361	66598.593322
362	66599.393274
363	66600.193176
364	66601.009712
365	66601.809640
366	66602.609535
367	66603.409447
368	66604.209344
369	66605.009301
370	66605.809182
371	66606.609216
372	66607.409070
373	66608.202961
374	66688.356787
375	66689.122844
376	66689.923686
377	66690.722576
378	66691.522318
379	66692.323408
380	66693.124015
381	66693.923356
382	66694.723258
383	66695.523931
384	66696.324680
385	66697.123551
386	66697.922382
387	66698.723538
388	66699.523485
389	66700.322559
390	66701.124465
391	66701.923219
392	66702.723790
393	66703.523096
394	66704.323096
395	66705.122997
396	66705.923471
397	66706.724230
398	66707.523131
399	66708.325285
400	66709.118329
401	66709.918381
402	66710.718343
403	66711.518305
404	66712.318316
405	66713.118506
406	66713.918305
407	66714.718293
408	66715.518340
409	66716.318348
410	66717.118264
411	66717.918156
412	66718.718268
413	66719.518220
414	66720.329700
415	66721.118246
416	66721.918178
417	66722.729436
418	66723.529637
419	66724.318126
420	66725.118840
421	66725.918135
422	66726.718130
423	66727.518124
424	66728.318102
425	66729.118119
426	66729.918084
427	66730.718015
428	66731.518100
429	66732.318115
430	66733.118006
431	66733.918002
432	66734.717982
433	66735.517991
434	66736.328264
435	66737.117991
436	66737.917985
437	66738.727742
438	66739.527754
439	66740.327732
440	66741.133563
441	66741.917875
442	66742.717920
443	66743.517884
444	66744.327307
445	66745.117795
446	66745.927074
447	66746.717811
448	66747.526815
449	66748.317841
450	66749.126798
451	66749.917750
452	66750.717780
453	66751.526477
454	66752.326187
455	66753.117799
456	66753.917711
457	66754.717676
458	66755.517753
459	66756.325882
460	66757.125637
461	66757.925770
462	66758.725696
463	66759.517605
464	66760.317681
465	66761.117601
466	66761.917584
467	66762.725281
468	66763.517547
469	66764.325108
470	66765.125036
471	66765.924606
472	66766.724806
473	66767.524731
474	66768.317491
475	66769.124548
476	66769.924421
477	66770.724242
478	66771.524194
479	66772.324173
480	66773.123829
481	66773.923955
482	66774.723912
483	66775.523796
484	66776.323694
485	66777.123524
486	66777.923517
487	66778.723480
488	66779.523492
489	66780.323268
490	66781.123160
491	66781.923095
492	66782.717498
493	66783.522957
494	66784.322543
495	66785.122783
496	66785.922634
497	66786.722341
498	66787.522524
499	66788.322433
500	66789.122002
501	66789.922186
502	66790.722130
503	66791.517212
504	66792.321735
505	66793.121899
506	66793.921737
507	66794.721563
508	66795.521553
509	66796.321486
510	66797.121393
511	66797.921294
512	66798.721256
513	66799.521136
514	66800.320861
515	66801.120948
516	66801.920857
517	66802.720691
518	66803.520655
519	66804.320626
520	66805.117784
521	66805.920429
522	66806.720315
523	66807.520113
524	66808.320025
525	66809.120104
526	66809.920036
527	66810.719919
528	66811.519794
529	66812.319666
530	66813.119586
531	66813.919515
532	66814.719210
533	66815.519363
534	66816.319192
535	66817.119153
536	66817.919062
537	66818.718760
538	66819.518885
539	66820.318780
540	66821.118599
541	66821.918640
542	66822.718479
543	66823.518145
544	66824.318261
545	66825.118135
546	66825.917958
547	66826.750031
548	66827.533514
549	66828.317871
550	66829.116953
551	66829.916680
552	66830.733585
553	66831.533742
554	66832.316859
555	66833.117256
556	66833.917122
557	66834.716842
558	66835.516875
559	66836.316815
560	66837.116813
561	66837.916836
562	66838.716474
563	66839.516672
564	66840.316608
565	66841.116237
566	66841.916548
567	66842.716406
568	66843.517864
569	66844.316441
570	66845.116468
571	66845.916523
572	66846.716597
573	66847.516529
574	66848.316750
575	66849.116520
576	66849.916510
577	66850.716508
578	66851.516535
579	66852.316506
580	66853.116500
581	66853.916556
582	66854.716549
583	66855.516650
584	66856.316606
585	66857.116382
586	66857.916508
587	66858.716547
588	66859.516278
589	66860.316267
590	66861.116553
591	66861.916458
592	66862.716549
593	66863.516208
594	66864.332860
595	66865.116404
596	66865.916528
597	66866.716537
598	66867.516505
599	66868.316466
600	66869.116374
601	66869.916498
602	66870.716299
603	66871.516469
604	66872.316367
605	66873.116072
606	66873.916196
607	66874.716258
608	66875.532670
609	66876.316226
610	66877.116282
611	66877.932681
612	66878.716266
613	66879.516288
614	66880.315998
615	66881.116242
616	66881.916274
617	66882.716264
618	66883.516281
619	66884.332844
620	66885.116199
621	66885.916162
622	66886.716177
623	66887.516298
624	66888.315968
625	66889.132607
626	66889.916089
627	66890.732499
628	66891.527301
629	66892.332536
630	66893.132735
631	66893.932553
632	66894.732661
633	66895.532624
634	66896.326774
635	66897.132631
636	66897.916067
637	66898.726596
638	66899.532645
639	66900.316054
640	66901.132602
641	66901.932594
642	66902.732558
643	66903.532516
644	66904.332578
645	66905.132424
646	66905.932642
647	66906.732571
648	66907.532241
649	66908.332496
650	66909.132473
651	66909.916229
652	66910.725406
653	66911.532239
654	66912.332243
655	66913.132339
656	66913.925002
657	66914.724687
658	66915.524864
659	66916.332219
660	66917.124708
661	66917.941027
662	66918.740952
663	66919.532224
664	66920.340754
665	66921.124106
666	66921.932247
667	66922.723993
668	66923.524014
669	66924.332316
670	66925.140236
671	66925.923528
672	66926.723580
673	66927.523298
674	66928.324112
675	66929.132210
676	66929.939714
677	66930.722864
678	66931.523079
679	66932.339561
680	66933.126434
681	66933.922890
682	66934.739335
683	66935.539224
684	66936.322530
685	66937.122429
686	66937.922322
687	66938.722009
688	66939.538779
689	66940.321955
690	66941.121997
691	66941.921625
692	66942.721660
693	66943.521701
694	66944.321332
695	66945.121505
696	66945.921301
697	66946.721105
698	66947.521268
699	66948.321059
700	66949.120870
701	66949.921008
702	66950.720926
703	66951.526419
704	66952.320728
705	66953.120408
706	66953.931946
707	66954.720475
708	66955.520260
709	66956.320207
710	66957.120176
711	66957.920124
712	66958.720017
713	66959.519894
714	66960.319635
715	66961.119756
716	66961.919672
717	66962.719279
718	66963.519455
719	66964.319380
720	66965.119240
721	66965.919227
722	66966.719111
723	66967.518804
724	66968.318923
725	66969.118819
726	66969.918738
727	66970.718523
728	66971.518443
729	66972.318425
730	66973.118294
731	66973.918182
732	66974.718060
733	66975.517984
734	66976.317904
735	66977.117705
736	66977.917652
737	66978.717531
738	66979.517462
739	66980.317541
740	66981.117243
741	66981.917361
742	66982.717273
743	66983.516962
744	66984.317155
745	66985.116862
746	66985.916740
